Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Nombre Asignación;Monto Ley Inicial;Monto Ley Vigente a DICIEMBRE
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;037;Programa de Actividades Específicas en el Exterior;759;759
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;614;Programa Posicionamiento de Chile en Asociaciones Estratégicas con Países Afines;203;200
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;619;Modernización de la Gestión Consular;245;245
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;625;Acercamientos Políticos y Estratégicos;166;166
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;627;Programa de Fortalecimiento de la Política Consular y Migratoria;156;153
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;629;Establecimiento y Desarrollo de Politica Cultural con Vision Global al Exterior;1.757;1.755
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;06;A Gobiernos Extranjeros;;;10;10
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;06;A Gobiernos Extranjeros;002;Departamento de Estado de Estados Unidos - Aporte Global Equality Fund;10;10
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;07;A Organismos Internacionales;;;50.312;47.812
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;07;A Organismos Internacionales;001;Organismos Internacionales;50.312;47.812
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;26;OTROS GASTOS CORRIENTES;;;;;300;275
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;26;OTROS GASTOS CORRIENTES;01;Devoluciones;;;0;86
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;26;OTROS GASTOS CORRIENTES;02;Compensaciones por Daños a Terceros y/o a la Propiedad;;;300;189
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;;2.441;2.429
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;03;Vehículos;;;320;428
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;04;Mobiliario y Otros;;;168;172
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;05;Máquinas y Equipos;;;50;45
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;06;Equipos Informáticos;;;894;770
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;07;Programas Informáticos;;;709;714
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;99;Otros Activos no Financieros;;;300;300
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;31;INICIATIVAS DE INVERSIÓN;;;;;1.857;1.857
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;31;INICIATIVAS DE INVERSIÓN;02;Proyectos;;;1.857;1.857
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;32;PRÉSTAMOS;;;;;250;250
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;32;PRÉSTAMOS;07;Por Anticipos por Cambio de Residencia;;;250;250
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;08;OTROS INGRESOS CORRIENTES;;;;;106;9
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;08;OTROS INGRESOS CORRIENTES;99;Otros;;;106;9
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;09;APORTE FISCAL;;;;;9.821;9.733
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;09;APORTE FISCAL;01;Libre;;;9.821;9.733
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;11;VENTA DE ACTIVOS FINANCIEROS;;;;;297;5.998
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;11;VENTA DE ACTIVOS FINANCIEROS;03;Operaciones de Cambio;;;297;5.998
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;21;GASTOS EN PERSONAL;;;;;6.096;6.070
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;22;BIENES Y SERVICIOS DE CONSUMO;;;;;614;458
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;;;;;2.625;8.350
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;;;2.625;8.350
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;554;Negociaciones y Administración de Acuerdos;2.209;1.842
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;557;Defensa Comercial;271;14
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;560;Profundización Inserción Económica Asia;145;78
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;561;Programa de Defensa en Arbitrajes de Inversión Extranjera;0;6.416
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;;292;265
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;06;Equipos Informáticos;;;0;2
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;07;Programas Informáticos;;;292;263
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;33;TRANSFERENCIAS DE CAPITAL;;;;;300;300
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;;;300;300
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;065;Fundación Chilena del Pacífico;300;300
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;34;SERVICIO DE LA DEUDA;;;;;297;297
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;34;SERVICIO DE LA DEUDA;02;Amortización Deuda Externa;;;297;297
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;02;PROMOCIÓN DE EXPORTACIONES;08;OTROS INGRESOS CORRIENTES;;;;;826;57
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;02;PROMOCIÓN DE EXPORTACIONES;08;OTROS INGRESOS CORRIENTES;99;Otros;;;826;57
2018;Diciembre;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;02;PROMOCIÓN DE EXPORTACIONES;09;APORTE FISCAL;;;;;12.143;11.327
